typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20000101,2000,52,2000,842,USA,USA,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,42479153843,,42479153843,0,FALSE,FALSE
C,A,20000101,2000,52,2000,842,USA,USA,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,75081981,TRUE,,FALSE,,54135181708,54135181708,4,FALSE,FALSE
C,A,20010101,2001,52,2001,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,229924450,229924450,0,FALSE,FALSE
C,A,20010101,2001,52,2001,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,9155897,TRUE,,FALSE,,70141772,70141772,4,FALSE,FALSE
C,A,20010101,2001,52,2001,156,CHN,China,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,964310839,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,155993217,,155993217,0,FALSE,FALSE
C,A,20010101,2001,52,2001,156,CHN,China,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1836639449,FALSE,-1,N/A,,FALSE,41521232,TRUE,,FALSE,,279465471,279465471,4,FALSE,FALSE
C,A,20010101,2001,52,2001,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,615204824,TRUE,,FALSE,,516677712,516677712,4,FALSE,FALSE
C,A,20010101,2001,52,2001,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,175374514,TRUE,,FALSE,,112078646,112078646,4,FALSE,FALSE
C,A,20010101,2001,52,2001,156,CHN,China,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,29408933,TRUE,,FALSE,3730620660,,3730620660,4,FALSE,FALSE
C,A,20010101,2001,52,2001,156,CHN,China,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,1376574043,1376574043,0,FALSE,FALSE
C,A,20010101,2001,52,2001,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,610422223,TRUE,,FALSE,,3820135445,3820135445,4,FALSE,FALSE
C,A,20010101,2001,52,2001,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,229925384,TRUE,,FALSE,,2282734820,2282734820,4,FALSE,FALSE
C,A,20010101,2001,52,2001,156,CHN,China,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,16998265634,,16998265634,0,FALSE,FALSE
C,A,20010101,2001,52,2001,156,CHN,China,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,7548015,TRUE,,FALSE,,2626270642,2626270642,4,FALSE,FALSE
C,A,20010101,2001,52,2001,251,FRA,France,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,501996563,TRUE,-1,N/A,,FALSE,46063653,TRUE,,FALSE,363453997,,363453997,6,FALSE,FALSE
C,A,20010101,2001,52,2001,251,FRA,France,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,412355664,TRUE,-1,N/A,,FALSE,63125045,TRUE,,FALSE,,343123854,343123854,6,FALSE,FALSE
C,A,20010101,2001,52,2001,251,FRA,France,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,6044285,TRUE,,FALSE,851868564,,851868564,4,FALSE,FALSE
C,A,20010101,2001,52,2001,251,FRA,France,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,4336683,TRUE,,FALSE,,750752497,750752497,4,FALSE,FALSE
C,A,20010101,2001,52,2001,251,FRA,France,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,14041466,TRUE,,FALSE,4728773891,,4728773891,4,FALSE,FALSE
C,A,20010101,2001,52,2001,251,FRA,France,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,8426418,TRUE,,FALSE,,5477977740,5477977740,4,FALSE,FALSE
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,117821200,TRUE,,FALSE,900989000,,900989000,4,FALSE,FALSE
C,A,20010101,2001,52,2001,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,169943609,TRUE,,FALSE,,1048340000,1048340000,4,FALSE,FALSE
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,17323436,TRUE,,FALSE,2135289000,,2135289000,4,FALSE,FALSE
C,A,20010101,2001,52,2001,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,10932842,TRUE,,FALSE,,1960661000,1960661000,4,FALSE,FALSE
C,A,20010101,2001,52,2001,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,11890408,TRUE,,FALSE,10368447000,,10368447000,4,FALSE,FALSE
C,A,20010101,2001,52,2001,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,7924766,TRUE,,FALSE,,8555355000,8555355000,4,FALSE,FALSE
C,A,20010101,2001,52,2001,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1160084365,FALSE,-1,N/A,,FALSE,95873029,TRUE,,FALSE,585965715,,585965715,4,FALSE,FALSE
C,A,20010101,2001,52,2001,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1317145874,FALSE,-1,N/A,,FALSE,53200818,TRUE,,FALSE,,2205835903,2205835903,4,FALSE,FALSE
C,A,20010101,2001,52,2001,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,9191119,TRUE,,FALSE,186645833,,186645833,4,FALSE,FALSE
C,A,20010101,2001,52,2001,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,143795360,FALSE,,FALSE,,556341294,556341294,0,FALSE,FALSE
C,A,20010101,2001,52,2001,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,9647860,TRUE,,FALSE,1373672576,,1373672576,4,FALSE,FALSE
C,A,20010101,2001,52,2001,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,5791951974,5791951974,0,FALSE,FALSE
C,A,20010101,2001,52,2001,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,8132733,TRUE,,FALSE,1590649740,,1590649740,4,FALSE,FALSE
C,A,20010101,2001,52,2001,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,8454505,TRUE,,FALSE,,759584086,759584086,4,FALSE,FALSE
C,A,20010101,2001,52,2001,392,JPN,Japan,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,14080969967,,14080969967,0,FALSE,FALSE
C,A,20010101,2001,52,2001,392,JPN,Japan,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,34838671,TRUE,,FALSE,,22032954625,22032954625,4,FALSE,FALSE
C,A,20010101,2001,52,2001,410,KOR,Rep. of Korea,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,9455343,TRUE,,FALSE,13511616957,,13511616957,4,FALSE,FALSE
C,A,20010101,2001,52,2001,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,12687956,TRUE,,FALSE,,11239297812,11239297812,4,FALSE,FALSE
C,A,20010101,2001,52,2001,699,IND,India,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,38414810,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,33420589,,33420589,0,FALSE,FALSE
C,A,20010101,2001,52,2001,699,IND,India,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,112226621,FALSE,-1,N/A,,FALSE,5034807,TRUE,,FALSE,,48900625,48900625,4,FALSE,FALSE
C,A,20010101,2001,52,2001,699,IND,India,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,1691311,TRUE,,FALSE,94563821,,94563821,4,FALSE,FALSE
C,A,20010101,2001,52,2001,699,IND,India,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,57312562,57312562,0,FALSE,FALSE
C,A,20010101,2001,52,2001,699,IND,India,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,322748671,,322748671,0,FALSE,FALSE
C,A,20010101,2001,52,2001,699,IND,India,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,202933,TRUE,,FALSE,,15583473,15583473,4,FALSE,FALSE
C,A,20010101,2001,52,2001,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,7398544,FALSE,,FALSE,38168829,,38168829,0,FALSE,FALSE
C,A,20010101,2001,52,2001,784,ARE,United Arab Emirates,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,5335512,FALSE,,FALSE,,19057110,19057110,0,FALSE,FALSE
C,A,20010101,2001,52,2001,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,2610351,,2610351,0,FALSE,FALSE
C,A,20010101,2001,52,2001,784,ARE,United Arab Emirates,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,72476,FALSE,,FALSE,,1472769,1472769,0,FALSE,FALSE
C,A,20010101,2001,52,2001,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,20188211,,20188211,0,FALSE,FALSE
C,A,20010101,2001,52,2001,784,ARE,United Arab Emirates,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,647107,FALSE,,FALSE,,6866722,6866722,0,FALSE,FALSE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,65786161,FALSE,,FALSE,602537388,,602537388,0,FALSE,FALSE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,23931695,TRUE,,FALSE,,315388853,315388853,4,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3251766783,TRUE,-1,N/A,,FALSE,,FALSE,,FALSE,2326317757,,2326317757,2,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1204065247,TRUE,-1,N/A,,FALSE,146822160,TRUE,,FALSE,,1256414038,1256414038,6,FALSE,FALSE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,10621731,TRUE,,FALSE,1061858226,,1061858226,4,FALSE,FALSE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,7246634,TRUE,,FALSE,,899669137,899669137,4,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,30674420,TRUE,,FALSE,4016488524,,4016488524,4,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,4658490179,4658490179,0,FALSE,FALSE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,12330331,TRUE,,FALSE,8027864499,,8027864499,4,FALSE,FALSE
C,A,20010101,2001,52,2001,826,GBR,United Kingdom,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,8908604,TRUE,,FALSE,,8004445755,8004445755,4,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,M,Import,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,26406115978,,26406115978,0,FALSE,FALSE
C,A,20010101,2001,52,2001,842,USA,USA,X,Export,0,W00,World,0,W00,World,H1,HS,TRUE,8542,Electronic integrated circuits and microassemblies,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,60155761,TRUE,,FALSE,,40406539055,40406539055,4,FALSE,FALSE
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,29574245,TRUE,,FALSE,,229533975,229533975,4,TRUE,FALSE
C,A,20020101,2002,52,2002,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H2,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,6182263,TRUE,,FALSE,,51126537,51126537,4,TRUE,FALSE
C,A,20020101,2002,52,2002,156,CHN,China,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1720976104,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,458328600,,458328600,0,TRUE,FALSE
C,A,20020101,2002,52,2002,156,CHN,China,X,Export,0,W00,World,0,W00,World,H2,HS,TRUE,8523,"Media, unrecorded; prepared, for sound recording or similar recording of other phenomena, (excluding products of chapter 37)",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2500159362,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,402642659,402642659,0,TRUE,FALSE
C,A,20020101,2002,52,2002,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,2679513,TRUE,,FALSE,,334714065,334714065,4,TRUE,FALSE
C,A,20020101,2002,52,2002,124,CAN,Canada,X,Export,0,W00,World,0,W00,World,H2,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,738107,TRUE,,FALSE,,92245024,92245024,4,TRUE,FALSE
C,A,20020101,2002,52,2002,156,CHN,China,M,Import,0,W00,World,0,W00,World,H2,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,47897452,TRUE,,FALSE,5880785045,,5880785045,4,TRUE,FALSE
C,A,20020101,2002,52,2002,156,CHN,China,X,Export,0,W00,World,0,W00,World,H2,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules, panels, light emitting mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,1830652058,1830652058,0,TRUE,FALSE
